image_id,x,y
008069b542b0439ed69b194674051964,16896,2560
008069b542b0439ed69b194674051964,4608,3072
008069b542b0439ed69b194674051964,5120,3072
008069b542b0439ed69b194674051964,5632,3072
008069b542b0439ed69b194674051964,7168,3072
008069b542b0439ed69b194674051964,7680,3072
008069b542b0439ed69b194674051964,8192,3072
008069b542b0439ed69b194674051964,8704,3072
008069b542b0439ed69b194674051964,9216,3072
008069b542b0439ed69b194674051964,9728,3072
008069b542b0439ed69b194674051964,10240,3072
008069b542b0439ed69b194674051964,3584,3584
008069b542b0439ed69b194674051964,5120,3584
008069b542b0439ed69b194674051964,5632,3584
008069b542b0439ed69b194674051964,6144,3584
008069b542b0439ed69b194674051964,6656,3584
008069b542b0439ed69b194674051964,7168,3584
008069b542b0439ed69b194674051964,7680,3584
008069b542b0439ed69b194674051964,8192,3584
008069b542b0439ed69b194674051964,3584,4096
008069b542b0439ed69b194674051964,4096,4096
008069b542b0439ed69b194674051964,5632,4096
008069b542b0439ed69b194674051964,6144,4096
008069b542b0439ed69b194674051964,6656,4096
008069b542b0439ed69b194674051964,7168,4096
008069b542b0439ed69b194674051964,3584,4608
008069b542b0439ed69b194674051964,4096,4608
008069b542b0439ed69b194674051964,3584,5120
008069b542b0439ed69b194674051964,4096,5120
008069b542b0439ed69b194674051964,3072,5632
008069b542b0439ed69b194674051964,3584,5632
008069b542b0439ed69b194674051964,1536,6144
008069b542b0439ed69b194674051964,2048,6144
008069b542b0439ed69b194674051964,2560,6144
008069b542b0439ed69b194674051964,3072,6144
008069b542b0439ed69b194674051964,3584,6144
008069b542b0439ed69b194674051964,1024,6656
008069b542b0439ed69b194674051964,1536,6656
008069b542b0439ed69b194674051964,2048,6656
008069b542b0439ed69b194674051964,2560,6656
008069b542b0439ed69b194674051964,1024,7168
008069b542b0439ed69b194674051964,1536,7168
008069b542b0439ed69b194674051964,512,7680
008069b542b0439ed69b194674051964,1024,7680
008069b542b0439ed69b194674051964,1536,7680
00a26aaa82c959624d90dfb69fcf259c,2048,2048
00a26aaa82c959624d90dfb69fcf259c,2560,2048
00a26aaa82c959624d90dfb69fcf259c,2048,2560
00a26aaa82c959624d90dfb69fcf259c,2560,2560
00a26aaa82c959624d90dfb69fcf259c,3072,2560
00a26aaa82c959624d90dfb69fcf259c,3584,2560
00a26aaa82c959624d90dfb69fcf259c,2560,3072
00a26aaa82c959624d90dfb69fcf259c,3072,3072
00a26aaa82c959624d90dfb69fcf259c,3584,3072
00a26aaa82c959624d90dfb69fcf259c,2560,3584
00a26aaa82c959624d90dfb69fcf259c,3072,3584
00a26aaa82c959624d90dfb69fcf259c,3584,3584
00a26aaa82c959624d90dfb69fcf259c,4096,3584
00a26aaa82c959624d90dfb69fcf259c,3072,4096
00a26aaa82c959624d90dfb69fcf259c,3584,4096
00a26aaa82c959624d90dfb69fcf259c,4096,4096
00a26aaa82c959624d90dfb69fcf259c,4096,4608
00a26aaa82c959624d90dfb69fcf259c,4608,4608
00a26aaa82c959624d90dfb69fcf259c,4096,5120
00a26aaa82c959624d90dfb69fcf259c,4608,5120
00a26aaa82c959624d90dfb69fcf259c,5120,5120
00a26aaa82c959624d90dfb69fcf259c,4608,5632
00a26aaa82c959624d90dfb69fcf259c,5120,5632
00a26aaa82c959624d90dfb69fcf259c,5120,6144
00a26aaa82c959624d90dfb69fcf259c,5632,6144
00a26aaa82c959624d90dfb69fcf259c,5632,6656
00a26aaa82c959624d90dfb69fcf259c,6144,6656
00a26aaa82c959624d90dfb69fcf259c,5632,7168
00a26aaa82c959624d90dfb69fcf259c,6144,7168
00a26aaa82c959624d90dfb69fcf259c,6656,7168
00a26aaa82c959624d90dfb69fcf259c,6144,7680
00a26aaa82c959624d90dfb69fcf259c,6656,7680
00a26aaa82c959624d90dfb69fcf259c,6656,8192
00a26aaa82c959624d90dfb69fcf259c,7168,8192
00a26aaa82c959624d90dfb69fcf259c,6656,8704
00a26aaa82c959624d90dfb69fcf259c,7168,8704
00a26aaa82c959624d90dfb69fcf259c,7168,9216
00a26aaa82c959624d90dfb69fcf259c,7680,9216
00a26aaa82c959624d90dfb69fcf259c,7680,9728
00a26aaa82c959624d90dfb69fcf259c,8192,9728
00a26aaa82c959624d90dfb69fcf259c,8192,10240
00a26aaa82c959624d90dfb69fcf259c,8704,10240
00a26aaa82c959624d90dfb69fcf259c,8192,10752
00a26aaa82c959624d90dfb69fcf259c,8704,10752
00a26aaa82c959624d90dfb69fcf259c,8704,11264
00a26aaa82c959624d90dfb69fcf259c,9216,11264
00a26aaa82c959624d90dfb69fcf259c,8704,11776
00a26aaa82c959624d90dfb69fcf259c,8704,12288
00a26aaa82c959624d90dfb69fcf259c,9216,12288
00a26aaa82c959624d90dfb69fcf259c,9216,12800
00a26aaa82c959624d90dfb69fcf259c,9216,13312
00a26aaa82c959624d90dfb69fcf259c,9728,13312
00a26aaa82c959624d90dfb69fcf259c,9728,13824
00a26aaa82c959624d90dfb69fcf259c,10240,13824
00a26aaa82c959624d90dfb69fcf259c,9728,14336
00a26aaa82c959624d90dfb69fcf259c,10240,14336
00a26aaa82c959624d90dfb69fcf259c,10752,14336
00a26aaa82c959624d90dfb69fcf259c,10240,14848
00a26aaa82c959624d90dfb69fcf259c,10752,14848
00a26aaa82c959624d90dfb69fcf259c,11264,14848
00a26aaa82c959624d90dfb69fcf259c,10240,15360
00a26aaa82c959624d90dfb69fcf259c,10752,15360
00a26aaa82c959624d90dfb69fcf259c,11264,15360
00a26aaa82c959624d90dfb69fcf259c,11776,15360
00a26aaa82c959624d90dfb69fcf259c,10752,15872
00a26aaa82c959624d90dfb69fcf259c,11264,15872
00a26aaa82c959624d90dfb69fcf259c,11776,15872
00a26aaa82c959624d90dfb69fcf259c,11264,16384
00a26aaa82c959624d90dfb69fcf259c,11776,16384
00a26aaa82c959624d90dfb69fcf259c,12288,16384
00a26aaa82c959624d90dfb69fcf259c,11264,16896
00a26aaa82c959624d90dfb69fcf259c,11776,16896
00a26aaa82c959624d90dfb69fcf259c,12288,16896
00a26aaa82c959624d90dfb69fcf259c,12800,16896
00a26aaa82c959624d90dfb69fcf259c,11776,17408
00a26aaa82c959624d90dfb69fcf259c,12288,17408
00a26aaa82c959624d90dfb69fcf259c,12800,17408
00a26aaa82c959624d90dfb69fcf259c,13312,17408
00a26aaa82c959624d90dfb69fcf259c,12288,17920
00a26aaa82c959624d90dfb69fcf259c,12800,17920
00a26aaa82c959624d90dfb69fcf259c,13312,17920
00a26aaa82c959624d90dfb69fcf259c,13824,17920
00a26aaa82c959624d90dfb69fcf259c,12800,18432
00a26aaa82c959624d90dfb69fcf259c,13312,18432
00a26aaa82c959624d90dfb69fcf259c,13824,18432
00a26aaa82c959624d90dfb69fcf259c,14336,18432
00a26aaa82c959624d90dfb69fcf259c,14848,18432
00a26aaa82c959624d90dfb69fcf259c,13312,18944
00a26aaa82c959624d90dfb69fcf259c,13824,18944
00a26aaa82c959624d90dfb69fcf259c,14336,18944
00a26aaa82c959624d90dfb69fcf259c,14848,18944
00a26aaa82c959624d90dfb69fcf259c,15360,18944
00a26aaa82c959624d90dfb69fcf259c,15872,18944
00a26aaa82c959624d90dfb69fcf259c,16384,18944
00a26aaa82c959624d90dfb69fcf259c,14848,19456
00a26aaa82c959624d90dfb69fcf259c,15360,19456
00a26aaa82c959624d90dfb69fcf259c,15872,19456
00a26aaa82c959624d90dfb69fcf259c,16384,19456
00a26aaa82c959624d90dfb69fcf259c,15360,19968
00a7fb880dc12c5de82df39b30533da9,23552,512
00a7fb880dc12c5de82df39b30533da9,24064,512
00a7fb880dc12c5de82df39b30533da9,24576,512
00a7fb880dc12c5de82df39b30533da9,25088,512
00a7fb880dc12c5de82df39b30533da9,25600,512
00a7fb880dc12c5de82df39b30533da9,26112,512
00a7fb880dc12c5de82df39b30533da9,26624,512
00a7fb880dc12c5de82df39b30533da9,28672,512
00a7fb880dc12c5de82df39b30533da9,29184,512
00a7fb880dc12c5de82df39b30533da9,29696,512
00a7fb880dc12c5de82df39b30533da9,30208,512
00a7fb880dc12c5de82df39b30533da9,30720,512
00a7fb880dc12c5de82df39b30533da9,31232,512
00a7fb880dc12c5de82df39b30533da9,16896,1024
00a7fb880dc12c5de82df39b30533da9,17408,1024
00a7fb880dc12c5de82df39b30533da9,17920,1024
00a7fb880dc12c5de82df39b30533da9,18432,1024
00a7fb880dc12c5de82df39b30533da9,18944,1024
00a7fb880dc12c5de82df39b30533da9,19456,1024
00a7fb880dc12c5de82df39b30533da9,19968,1024
00a7fb880dc12c5de82df39b30533da9,20480,1024
00a7fb880dc12c5de82df39b30533da9,20992,1024
00a7fb880dc12c5de82df39b30533da9,21504,1024
00a7fb880dc12c5de82df39b30533da9,22016,1024
00a7fb880dc12c5de82df39b30533da9,22528,1024
00a7fb880dc12c5de82df39b30533da9,23040,1024
00a7fb880dc12c5de82df39b30533da9,23552,1024
00a7fb880dc12c5de82df39b30533da9,24064,1024
00a7fb880dc12c5de82df39b30533da9,24576,1024
00a7fb880dc12c5de82df39b30533da9,25088,1024
00a7fb880dc12c5de82df39b30533da9,25600,1024
00a7fb880dc12c5de82df39b30533da9,26112,1024
00a7fb880dc12c5de82df39b30533da9,26624,1024
00a7fb880dc12c5de82df39b30533da9,27136,1024
00a7fb880dc12c5de82df39b30533da9,27648,1024
00a7fb880dc12c5de82df39b30533da9,28160,1024
00a7fb880dc12c5de82df39b30533da9,28672,1024
00a7fb880dc12c5de82df39b30533da9,29184,1024
00a7fb880dc12c5de82df39b30533da9,29696,1024
00a7fb880dc12c5de82df39b30533da9,30208,1024
00a7fb880dc12c5de82df39b30533da9,30720,1024
00a7fb880dc12c5de82df39b30533da9,31232,1024
00a7fb880dc12c5de82df39b30533da9,2560,1536
00a7fb880dc12c5de82df39b30533da9,3072,1536
00a7fb880dc12c5de82df39b30533da9,3584,1536
00a7fb880dc12c5de82df39b30533da9,4096,1536
00a7fb880dc12c5de82df39b30533da9,5632,1536
00a7fb880dc12c5de82df39b30533da9,6144,1536
00a7fb880dc12c5de82df39b30533da9,6656,1536
00a7fb880dc12c5de82df39b30533da9,7680,1536
00a7fb880dc12c5de82df39b30533da9,14336,1536
00a7fb880dc12c5de82df39b30533da9,14848,1536
00a7fb880dc12c5de82df39b30533da9,15360,1536
00a7fb880dc12c5de82df39b30533da9,15872,1536
00a7fb880dc12c5de82df39b30533da9,16384,1536
00a7fb880dc12c5de82df39b30533da9,16896,1536
00a7fb880dc12c5de82df39b30533da9,17408,1536
00a7fb880dc12c5de82df39b30533da9,17920,1536
00a7fb880dc12c5de82df39b30533da9,18432,1536
00a7fb880dc12c5de82df39b30533da9,18944,1536
00a7fb880dc12c5de82df39b30533da9,19456,1536
00a7fb880dc12c5de82df39b30533da9,19968,1536
00a7fb880dc12c5de82df39b30533da9,20480,1536
00a7fb880dc12c5de82df39b30533da9,20992,1536
00a7fb880dc12c5de82df39b30533da9,21504,1536
00a7fb880dc12c5de82df39b30533da9,22016,1536
00a7fb880dc12c5de82df39b30533da9,22528,1536
00a7fb880dc12c5de82df39b30533da9,23040,1536
00a7fb880dc12c5de82df39b30533da9,23552,1536
00a7fb880dc12c5de82df39b30533da9,24064,1536
00a7fb880dc12c5de82df39b30533da9,24576,1536
00a7fb880dc12c5de82df39b30533da9,25088,1536
00a7fb880dc12c5de82df39b30533da9,25600,1536
00a7fb880dc12c5de82df39b30533da9,26112,1536
00a7fb880dc12c5de82df39b30533da9,26624,1536
00a7fb880dc12c5de82df39b30533da9,27136,1536
00a7fb880dc12c5de82df39b30533da9,27648,1536
00a7fb880dc12c5de82df39b30533da9,28160,1536
00a7fb880dc12c5de82df39b30533da9,28672,1536
00a7fb880dc12c5de82df39b30533da9,29184,1536
00a7fb880dc12c5de82df39b30533da9,29696,1536
00a7fb880dc12c5de82df39b30533da9,1024,2048
00a7fb880dc12c5de82df39b30533da9,1536,2048
00a7fb880dc12c5de82df39b30533da9,2048,2048
00a7fb880dc12c5de82df39b30533da9,2560,2048
00a7fb880dc12c5de82df39b30533da9,3072,2048
00a7fb880dc12c5de82df39b30533da9,3584,2048
