image_id,x,y
008069b542b0439ed69b194674051964,16896,2560
008069b542b0439ed69b194674051964,4608,3072
008069b542b0439ed69b194674051964,5120,3072
008069b542b0439ed69b194674051964,5632,3072
008069b542b0439ed69b194674051964,7168,3072
008069b542b0439ed69b194674051964,7680,3072
008069b542b0439ed69b194674051964,8192,3072
008069b542b0439ed69b194674051964,8704,3072
008069b542b0439ed69b194674051964,9216,3072
008069b542b0439ed69b194674051964,9728,3072
008069b542b0439ed69b194674051964,10240,3072
008069b542b0439ed69b194674051964,3584,3584
008069b542b0439ed69b194674051964,5120,3584
008069b542b0439ed69b194674051964,5632,3584
008069b542b0439ed69b194674051964,6144,3584
008069b542b0439ed69b194674051964,6656,3584
008069b542b0439ed69b194674051964,7168,3584
008069b542b0439ed69b194674051964,7680,3584
008069b542b0439ed69b194674051964,8192,3584
008069b542b0439ed69b194674051964,3584,4096
008069b542b0439ed69b194674051964,4096,4096
008069b542b0439ed69b194674051964,5632,4096
008069b542b0439ed69b194674051964,6144,4096
008069b542b0439ed69b194674051964,6656,4096
008069b542b0439ed69b194674051964,7168,4096
008069b542b0439ed69b194674051964,3584,4608
008069b542b0439ed69b194674051964,4096,4608
008069b542b0439ed69b194674051964,3584,5120
008069b542b0439ed69b194674051964,4096,5120
008069b542b0439ed69b194674051964,3072,5632
008069b542b0439ed69b194674051964,3584,5632
008069b542b0439ed69b194674051964,1536,6144
008069b542b0439ed69b194674051964,2048,6144
008069b542b0439ed69b194674051964,2560,6144
008069b542b0439ed69b194674051964,3072,6144
008069b542b0439ed69b194674051964,3584,6144
008069b542b0439ed69b194674051964,1024,6656
008069b542b0439ed69b194674051964,1536,6656
008069b542b0439ed69b194674051964,2048,6656
008069b542b0439ed69b194674051964,2560,6656
008069b542b0439ed69b194674051964,1024,7168
008069b542b0439ed69b194674051964,1536,7168
008069b542b0439ed69b194674051964,512,7680
008069b542b0439ed69b194674051964,1024,7680
008069b542b0439ed69b194674051964,1536,7680
00928370e2dfeb8a507667ef1d4efcbb,7680,512
00928370e2dfeb8a507667ef1d4efcbb,8192,512
00928370e2dfeb8a507667ef1d4efcbb,8704,512
00928370e2dfeb8a507667ef1d4efcbb,9216,512
00928370e2dfeb8a507667ef1d4efcbb,9728,512
00928370e2dfeb8a507667ef1d4efcbb,7680,1024
00928370e2dfeb8a507667ef1d4efcbb,8192,1024
00928370e2dfeb8a507667ef1d4efcbb,9728,1024
00928370e2dfeb8a507667ef1d4efcbb,6656,1536
00928370e2dfeb8a507667ef1d4efcbb,7168,1536
00928370e2dfeb8a507667ef1d4efcbb,7680,1536
00928370e2dfeb8a507667ef1d4efcbb,9216,1536
00928370e2dfeb8a507667ef1d4efcbb,9728,1536
00928370e2dfeb8a507667ef1d4efcbb,5120,2048
00928370e2dfeb8a507667ef1d4efcbb,5632,2048
00928370e2dfeb8a507667ef1d4efcbb,6656,2048
00928370e2dfeb8a507667ef1d4efcbb,7168,2048
00928370e2dfeb8a507667ef1d4efcbb,7680,2048
00928370e2dfeb8a507667ef1d4efcbb,8704,2048
00928370e2dfeb8a507667ef1d4efcbb,9216,2048
00928370e2dfeb8a507667ef1d4efcbb,9728,2048
00928370e2dfeb8a507667ef1d4efcbb,5120,2560
00928370e2dfeb8a507667ef1d4efcbb,6656,2560
00928370e2dfeb8a507667ef1d4efcbb,7168,2560
00928370e2dfeb8a507667ef1d4efcbb,7680,2560
00928370e2dfeb8a507667ef1d4efcbb,8192,2560
00928370e2dfeb8a507667ef1d4efcbb,8704,2560
00928370e2dfeb8a507667ef1d4efcbb,9216,2560
00928370e2dfeb8a507667ef1d4efcbb,6144,3072
00928370e2dfeb8a507667ef1d4efcbb,6656,3072
00928370e2dfeb8a507667ef1d4efcbb,7168,3072
00928370e2dfeb8a507667ef1d4efcbb,8192,3072
00928370e2dfeb8a507667ef1d4efcbb,8704,3072
00928370e2dfeb8a507667ef1d4efcbb,6144,3584
00928370e2dfeb8a507667ef1d4efcbb,6656,3584
00928370e2dfeb8a507667ef1d4efcbb,7168,3584
00928370e2dfeb8a507667ef1d4efcbb,5632,4096
00928370e2dfeb8a507667ef1d4efcbb,6144,4096
00928370e2dfeb8a507667ef1d4efcbb,6656,4096
00928370e2dfeb8a507667ef1d4efcbb,5632,4608
00928370e2dfeb8a507667ef1d4efcbb,6144,4608
00928370e2dfeb8a507667ef1d4efcbb,6656,4608
00928370e2dfeb8a507667ef1d4efcbb,5120,5120
00928370e2dfeb8a507667ef1d4efcbb,5632,5120
00928370e2dfeb8a507667ef1d4efcbb,6144,5120
00928370e2dfeb8a507667ef1d4efcbb,6656,5120
00928370e2dfeb8a507667ef1d4efcbb,7168,5120
00928370e2dfeb8a507667ef1d4efcbb,5120,5632
00928370e2dfeb8a507667ef1d4efcbb,5632,5632
00928370e2dfeb8a507667ef1d4efcbb,6144,5632
00928370e2dfeb8a507667ef1d4efcbb,6656,5632
00928370e2dfeb8a507667ef1d4efcbb,5120,6144
00928370e2dfeb8a507667ef1d4efcbb,5632,6144
00928370e2dfeb8a507667ef1d4efcbb,6144,6144
00928370e2dfeb8a507667ef1d4efcbb,5120,6656
00928370e2dfeb8a507667ef1d4efcbb,5632,6656
00928370e2dfeb8a507667ef1d4efcbb,6144,6656
00928370e2dfeb8a507667ef1d4efcbb,5120,7168
00928370e2dfeb8a507667ef1d4efcbb,5632,7168
00928370e2dfeb8a507667ef1d4efcbb,6144,7168
00928370e2dfeb8a507667ef1d4efcbb,6656,7168
00928370e2dfeb8a507667ef1d4efcbb,5120,7680
00928370e2dfeb8a507667ef1d4efcbb,5632,7680
00928370e2dfeb8a507667ef1d4efcbb,6144,7680
00928370e2dfeb8a507667ef1d4efcbb,6656,7680
00928370e2dfeb8a507667ef1d4efcbb,5120,8192
00928370e2dfeb8a507667ef1d4efcbb,5632,8192
00928370e2dfeb8a507667ef1d4efcbb,6144,8192
00928370e2dfeb8a507667ef1d4efcbb,5120,8704
00928370e2dfeb8a507667ef1d4efcbb,5632,8704
00928370e2dfeb8a507667ef1d4efcbb,6144,8704
00928370e2dfeb8a507667ef1d4efcbb,4608,9216
00928370e2dfeb8a507667ef1d4efcbb,5120,9216
00928370e2dfeb8a507667ef1d4efcbb,5632,9216
00928370e2dfeb8a507667ef1d4efcbb,6144,9216
00928370e2dfeb8a507667ef1d4efcbb,4608,9728
00928370e2dfeb8a507667ef1d4efcbb,5120,9728
00928370e2dfeb8a507667ef1d4efcbb,5632,9728
00928370e2dfeb8a507667ef1d4efcbb,6144,9728
00928370e2dfeb8a507667ef1d4efcbb,4608,10240
00928370e2dfeb8a507667ef1d4efcbb,5120,10240
00928370e2dfeb8a507667ef1d4efcbb,5632,10240
00928370e2dfeb8a507667ef1d4efcbb,6144,10240
00928370e2dfeb8a507667ef1d4efcbb,4608,10752
00928370e2dfeb8a507667ef1d4efcbb,5120,10752
00928370e2dfeb8a507667ef1d4efcbb,5632,10752
00928370e2dfeb8a507667ef1d4efcbb,4608,11264
00928370e2dfeb8a507667ef1d4efcbb,5120,11264
00928370e2dfeb8a507667ef1d4efcbb,5632,11264
00928370e2dfeb8a507667ef1d4efcbb,6144,11264
00928370e2dfeb8a507667ef1d4efcbb,5120,11776
00928370e2dfeb8a507667ef1d4efcbb,5632,11776
00928370e2dfeb8a507667ef1d4efcbb,4096,12288
00928370e2dfeb8a507667ef1d4efcbb,4608,12288
00928370e2dfeb8a507667ef1d4efcbb,5120,12288
00928370e2dfeb8a507667ef1d4efcbb,5632,12288
00928370e2dfeb8a507667ef1d4efcbb,4096,12800
00928370e2dfeb8a507667ef1d4efcbb,4608,12800
00928370e2dfeb8a507667ef1d4efcbb,5120,12800
00928370e2dfeb8a507667ef1d4efcbb,5632,12800
00928370e2dfeb8a507667ef1d4efcbb,4096,13312
00928370e2dfeb8a507667ef1d4efcbb,4608,13312
00928370e2dfeb8a507667ef1d4efcbb,5120,13312
00928370e2dfeb8a507667ef1d4efcbb,4096,13824
00928370e2dfeb8a507667ef1d4efcbb,5120,13824
00928370e2dfeb8a507667ef1d4efcbb,4096,14336
00928370e2dfeb8a507667ef1d4efcbb,4608,14336
00928370e2dfeb8a507667ef1d4efcbb,5120,14336
00928370e2dfeb8a507667ef1d4efcbb,4096,14848
00928370e2dfeb8a507667ef1d4efcbb,3584,15360
00928370e2dfeb8a507667ef1d4efcbb,4096,15360
00928370e2dfeb8a507667ef1d4efcbb,3584,15872
00928370e2dfeb8a507667ef1d4efcbb,4096,15872
00928370e2dfeb8a507667ef1d4efcbb,4096,16384
00928370e2dfeb8a507667ef1d4efcbb,4608,16384
00928370e2dfeb8a507667ef1d4efcbb,4096,16896
00928370e2dfeb8a507667ef1d4efcbb,4608,16896
00928370e2dfeb8a507667ef1d4efcbb,5120,16896
00928370e2dfeb8a507667ef1d4efcbb,4608,17408
00928370e2dfeb8a507667ef1d4efcbb,5120,17408
00928370e2dfeb8a507667ef1d4efcbb,4608,17920
00928370e2dfeb8a507667ef1d4efcbb,5120,17920
00928370e2dfeb8a507667ef1d4efcbb,5632,17920
00928370e2dfeb8a507667ef1d4efcbb,5120,18432
00928370e2dfeb8a507667ef1d4efcbb,5632,18432
00928370e2dfeb8a507667ef1d4efcbb,4608,18944
00928370e2dfeb8a507667ef1d4efcbb,5120,18944
00928370e2dfeb8a507667ef1d4efcbb,5632,18944
00928370e2dfeb8a507667ef1d4efcbb,4608,19456
00928370e2dfeb8a507667ef1d4efcbb,5120,19456
00928370e2dfeb8a507667ef1d4efcbb,5632,19456
00928370e2dfeb8a507667ef1d4efcbb,5120,19968
00928370e2dfeb8a507667ef1d4efcbb,5632,19968
00928370e2dfeb8a507667ef1d4efcbb,6144,19968
00928370e2dfeb8a507667ef1d4efcbb,5120,20480
00928370e2dfeb8a507667ef1d4efcbb,5632,20480
00928370e2dfeb8a507667ef1d4efcbb,6144,20480
00928370e2dfeb8a507667ef1d4efcbb,5120,20992
00928370e2dfeb8a507667ef1d4efcbb,5632,20992
00928370e2dfeb8a507667ef1d4efcbb,6144,20992
00928370e2dfeb8a507667ef1d4efcbb,5120,21504
00928370e2dfeb8a507667ef1d4efcbb,5632,21504
00928370e2dfeb8a507667ef1d4efcbb,6144,21504
00928370e2dfeb8a507667ef1d4efcbb,5632,22016
00928370e2dfeb8a507667ef1d4efcbb,6144,22016
00928370e2dfeb8a507667ef1d4efcbb,5632,22528
00928370e2dfeb8a507667ef1d4efcbb,6144,22528
00928370e2dfeb8a507667ef1d4efcbb,6656,22528
00928370e2dfeb8a507667ef1d4efcbb,5632,23040
00928370e2dfeb8a507667ef1d4efcbb,6144,23040
00928370e2dfeb8a507667ef1d4efcbb,6656,23040
00928370e2dfeb8a507667ef1d4efcbb,5632,23552
00928370e2dfeb8a507667ef1d4efcbb,6144,23552
00928370e2dfeb8a507667ef1d4efcbb,6656,23552
00928370e2dfeb8a507667ef1d4efcbb,6144,24064
00928370e2dfeb8a507667ef1d4efcbb,6656,24064
00928370e2dfeb8a507667ef1d4efcbb,6144,24576
00928370e2dfeb8a507667ef1d4efcbb,6656,24576
00928370e2dfeb8a507667ef1d4efcbb,6144,25088
00928370e2dfeb8a507667ef1d4efcbb,6656,25600
00928370e2dfeb8a507667ef1d4efcbb,7168,25600
00928370e2dfeb8a507667ef1d4efcbb,6656,26112
00928370e2dfeb8a507667ef1d4efcbb,7168,26112
00928370e2dfeb8a507667ef1d4efcbb,7680,26112
00928370e2dfeb8a507667ef1d4efcbb,6656,26624
00928370e2dfeb8a507667ef1d4efcbb,7168,26624
00928370e2dfeb8a507667ef1d4efcbb,7680,26624
00928370e2dfeb8a507667ef1d4efcbb,7168,27136
00928370e2dfeb8a507667ef1d4efcbb,7680,27136
00928370e2dfeb8a507667ef1d4efcbb,7168,27648
00928370e2dfeb8a507667ef1d4efcbb,7680,27648
00928370e2dfeb8a507667ef1d4efcbb,7168,28160
00928370e2dfeb8a507667ef1d4efcbb,7680,28160
00928370e2dfeb8a507667ef1d4efcbb,7168,28672
00928370e2dfeb8a507667ef1d4efcbb,7680,28672
00928370e2dfeb8a507667ef1d4efcbb,6656,29184
