image_id,x,y
010670e9572e67e5a7e00fb791a343ef,2048,8704
010670e9572e67e5a7e00fb791a343ef,1024,9216
010670e9572e67e5a7e00fb791a343ef,1536,9216
010670e9572e67e5a7e00fb791a343ef,2048,9216
010670e9572e67e5a7e00fb791a343ef,1024,9728
010670e9572e67e5a7e00fb791a343ef,1536,9728
010670e9572e67e5a7e00fb791a343ef,2048,9728
010670e9572e67e5a7e00fb791a343ef,1024,10240
010670e9572e67e5a7e00fb791a343ef,1536,10240
010670e9572e67e5a7e00fb791a343ef,2048,10240
010670e9572e67e5a7e00fb791a343ef,2560,10240
010670e9572e67e5a7e00fb791a343ef,1024,10752
010670e9572e67e5a7e00fb791a343ef,1536,10752
010670e9572e67e5a7e00fb791a343ef,2048,10752
010670e9572e67e5a7e00fb791a343ef,2560,10752
010670e9572e67e5a7e00fb791a343ef,1024,11264
010670e9572e67e5a7e00fb791a343ef,1536,11264
010670e9572e67e5a7e00fb791a343ef,2048,11264
010670e9572e67e5a7e00fb791a343ef,1536,11776
010670e9572e67e5a7e00fb791a343ef,2048,11776
010670e9572e67e5a7e00fb791a343ef,2560,11776
010670e9572e67e5a7e00fb791a343ef,1536,12288
010670e9572e67e5a7e00fb791a343ef,2048,12288
010670e9572e67e5a7e00fb791a343ef,2560,12288
010670e9572e67e5a7e00fb791a343ef,1536,12800
010670e9572e67e5a7e00fb791a343ef,2048,12800
010670e9572e67e5a7e00fb791a343ef,2560,12800
010670e9572e67e5a7e00fb791a343ef,2048,13312
010670e9572e67e5a7e00fb791a343ef,2560,13312
010670e9572e67e5a7e00fb791a343ef,1536,13824
010670e9572e67e5a7e00fb791a343ef,2048,13824
010670e9572e67e5a7e00fb791a343ef,2560,13824
010670e9572e67e5a7e00fb791a343ef,1536,14336
010670e9572e67e5a7e00fb791a343ef,2048,14336
010670e9572e67e5a7e00fb791a343ef,2560,14336
010670e9572e67e5a7e00fb791a343ef,3072,14336
010670e9572e67e5a7e00fb791a343ef,1536,14848
010670e9572e67e5a7e00fb791a343ef,2048,14848
010670e9572e67e5a7e00fb791a343ef,2560,14848
010670e9572e67e5a7e00fb791a343ef,3072,14848
010670e9572e67e5a7e00fb791a343ef,1536,15360
010670e9572e67e5a7e00fb791a343ef,2048,15360
010670e9572e67e5a7e00fb791a343ef,2560,15360
010670e9572e67e5a7e00fb791a343ef,3072,15360
010670e9572e67e5a7e00fb791a343ef,1536,15872
010670e9572e67e5a7e00fb791a343ef,2048,15872
010670e9572e67e5a7e00fb791a343ef,2560,15872
010670e9572e67e5a7e00fb791a343ef,3072,15872
010670e9572e67e5a7e00fb791a343ef,2048,16384
010670e9572e67e5a7e00fb791a343ef,2560,16384
010670e9572e67e5a7e00fb791a343ef,3072,16384
010670e9572e67e5a7e00fb791a343ef,2048,16896
010670e9572e67e5a7e00fb791a343ef,2560,16896
010670e9572e67e5a7e00fb791a343ef,3072,16896
010670e9572e67e5a7e00fb791a343ef,2048,17408
010670e9572e67e5a7e00fb791a343ef,2560,17408
010670e9572e67e5a7e00fb791a343ef,3072,17408
010670e9572e67e5a7e00fb791a343ef,3584,17408
010670e9572e67e5a7e00fb791a343ef,2048,17920
010670e9572e67e5a7e00fb791a343ef,2560,17920
010670e9572e67e5a7e00fb791a343ef,3072,17920
010670e9572e67e5a7e00fb791a343ef,3584,17920
010670e9572e67e5a7e00fb791a343ef,2048,18432
010670e9572e67e5a7e00fb791a343ef,2560,18432
010670e9572e67e5a7e00fb791a343ef,3072,18432
010670e9572e67e5a7e00fb791a343ef,3584,18432
010670e9572e67e5a7e00fb791a343ef,2048,18944
010670e9572e67e5a7e00fb791a343ef,2560,18944
010670e9572e67e5a7e00fb791a343ef,3072,18944
010670e9572e67e5a7e00fb791a343ef,3584,18944
010670e9572e67e5a7e00fb791a343ef,2048,19456
010670e9572e67e5a7e00fb791a343ef,2560,19456
010670e9572e67e5a7e00fb791a343ef,3072,19456
010670e9572e67e5a7e00fb791a343ef,3584,19456
010670e9572e67e5a7e00fb791a343ef,2048,19968
010670e9572e67e5a7e00fb791a343ef,2560,19968
010670e9572e67e5a7e00fb791a343ef,3072,19968
010670e9572e67e5a7e00fb791a343ef,3584,19968
010670e9572e67e5a7e00fb791a343ef,2560,20480
010670e9572e67e5a7e00fb791a343ef,3072,20480
010670e9572e67e5a7e00fb791a343ef,3584,20480
010670e9572e67e5a7e00fb791a343ef,4096,20480
010670e9572e67e5a7e00fb791a343ef,2560,20992
010670e9572e67e5a7e00fb791a343ef,3072,20992
010670e9572e67e5a7e00fb791a343ef,3584,20992
010670e9572e67e5a7e00fb791a343ef,4096,20992
010670e9572e67e5a7e00fb791a343ef,2560,21504
010670e9572e67e5a7e00fb791a343ef,3072,21504
010670e9572e67e5a7e00fb791a343ef,3584,21504
010670e9572e67e5a7e00fb791a343ef,4096,21504
010670e9572e67e5a7e00fb791a343ef,3072,22016
010670e9572e67e5a7e00fb791a343ef,3584,22016
010670e9572e67e5a7e00fb791a343ef,4096,22016
010670e9572e67e5a7e00fb791a343ef,3072,22528
010670e9572e67e5a7e00fb791a343ef,3584,22528
010670e9572e67e5a7e00fb791a343ef,4096,22528
010670e9572e67e5a7e00fb791a343ef,4608,22528
010670e9572e67e5a7e00fb791a343ef,3072,23040
010670e9572e67e5a7e00fb791a343ef,3584,23040
010670e9572e67e5a7e00fb791a343ef,4096,23040
010670e9572e67e5a7e00fb791a343ef,4608,23040
010670e9572e67e5a7e00fb791a343ef,3072,23552
010670e9572e67e5a7e00fb791a343ef,3584,23552
010670e9572e67e5a7e00fb791a343ef,4096,23552
010670e9572e67e5a7e00fb791a343ef,4608,23552
010670e9572e67e5a7e00fb791a343ef,3072,24064
010670e9572e67e5a7e00fb791a343ef,3584,24064
010670e9572e67e5a7e00fb791a343ef,4096,24064
010670e9572e67e5a7e00fb791a343ef,4608,24064
010670e9572e67e5a7e00fb791a343ef,5120,24064
010670e9572e67e5a7e00fb791a343ef,3584,24576
010670e9572e67e5a7e00fb791a343ef,4096,24576
010670e9572e67e5a7e00fb791a343ef,3584,25088
010670e9572e67e5a7e00fb791a343ef,4096,25088
010dea54bfd0a4a1eb1c0719949bb4a4,1536,512
010dea54bfd0a4a1eb1c0719949bb4a4,2048,512
010dea54bfd0a4a1eb1c0719949bb4a4,1536,1024
010dea54bfd0a4a1eb1c0719949bb4a4,2048,1024
010dea54bfd0a4a1eb1c0719949bb4a4,5632,1024
010dea54bfd0a4a1eb1c0719949bb4a4,31232,1024
010dea54bfd0a4a1eb1c0719949bb4a4,31744,1024
010dea54bfd0a4a1eb1c0719949bb4a4,2048,1536
010dea54bfd0a4a1eb1c0719949bb4a4,3072,1536
010dea54bfd0a4a1eb1c0719949bb4a4,6144,1536
010dea54bfd0a4a1eb1c0719949bb4a4,6656,1536
010dea54bfd0a4a1eb1c0719949bb4a4,8704,1536
010dea54bfd0a4a1eb1c0719949bb4a4,9216,1536
010dea54bfd0a4a1eb1c0719949bb4a4,9728,1536
010dea54bfd0a4a1eb1c0719949bb4a4,10240,1536
010dea54bfd0a4a1eb1c0719949bb4a4,10752,1536
010dea54bfd0a4a1eb1c0719949bb4a4,11264,1536
010dea54bfd0a4a1eb1c0719949bb4a4,14848,1536
010dea54bfd0a4a1eb1c0719949bb4a4,15360,1536
010dea54bfd0a4a1eb1c0719949bb4a4,15872,1536
010dea54bfd0a4a1eb1c0719949bb4a4,16384,1536
010dea54bfd0a4a1eb1c0719949bb4a4,16896,1536
010dea54bfd0a4a1eb1c0719949bb4a4,17408,1536
010dea54bfd0a4a1eb1c0719949bb4a4,17920,1536
010dea54bfd0a4a1eb1c0719949bb4a4,21504,1536
010dea54bfd0a4a1eb1c0719949bb4a4,22016,1536
010dea54bfd0a4a1eb1c0719949bb4a4,31744,1536
010dea54bfd0a4a1eb1c0719949bb4a4,3584,2048
010dea54bfd0a4a1eb1c0719949bb4a4,4096,2048
010dea54bfd0a4a1eb1c0719949bb4a4,4608,2048
010dea54bfd0a4a1eb1c0719949bb4a4,5120,2048
010dea54bfd0a4a1eb1c0719949bb4a4,7168,2048
010dea54bfd0a4a1eb1c0719949bb4a4,8192,2048
010dea54bfd0a4a1eb1c0719949bb4a4,8704,2048
010dea54bfd0a4a1eb1c0719949bb4a4,9216,2048
010dea54bfd0a4a1eb1c0719949bb4a4,9728,2048
010dea54bfd0a4a1eb1c0719949bb4a4,10240,2048
010dea54bfd0a4a1eb1c0719949bb4a4,10752,2048
010dea54bfd0a4a1eb1c0719949bb4a4,11264,2048
010dea54bfd0a4a1eb1c0719949bb4a4,11776,2048
010dea54bfd0a4a1eb1c0719949bb4a4,12800,2048
010dea54bfd0a4a1eb1c0719949bb4a4,13312,2048
010dea54bfd0a4a1eb1c0719949bb4a4,13824,2048
010dea54bfd0a4a1eb1c0719949bb4a4,14336,2048
010dea54bfd0a4a1eb1c0719949bb4a4,14848,2048
010dea54bfd0a4a1eb1c0719949bb4a4,15360,2048
010dea54bfd0a4a1eb1c0719949bb4a4,15872,2048
010dea54bfd0a4a1eb1c0719949bb4a4,16384,2048
010dea54bfd0a4a1eb1c0719949bb4a4,16896,2048
010dea54bfd0a4a1eb1c0719949bb4a4,17408,2048
010dea54bfd0a4a1eb1c0719949bb4a4,17920,2048
010dea54bfd0a4a1eb1c0719949bb4a4,20480,2048
010dea54bfd0a4a1eb1c0719949bb4a4,20992,2048
010dea54bfd0a4a1eb1c0719949bb4a4,21504,2048
010dea54bfd0a4a1eb1c0719949bb4a4,22016,2048
010dea54bfd0a4a1eb1c0719949bb4a4,22528,2048
010dea54bfd0a4a1eb1c0719949bb4a4,24064,2048
010dea54bfd0a4a1eb1c0719949bb4a4,24576,2048
010dea54bfd0a4a1eb1c0719949bb4a4,25088,2048
010dea54bfd0a4a1eb1c0719949bb4a4,25600,2048
010dea54bfd0a4a1eb1c0719949bb4a4,26624,2048
010dea54bfd0a4a1eb1c0719949bb4a4,27648,2048
010dea54bfd0a4a1eb1c0719949bb4a4,28160,2048
010dea54bfd0a4a1eb1c0719949bb4a4,3584,2560
010dea54bfd0a4a1eb1c0719949bb4a4,4096,2560
010dea54bfd0a4a1eb1c0719949bb4a4,4608,2560
010dea54bfd0a4a1eb1c0719949bb4a4,5120,2560
010dea54bfd0a4a1eb1c0719949bb4a4,5632,2560
010dea54bfd0a4a1eb1c0719949bb4a4,7168,2560
010dea54bfd0a4a1eb1c0719949bb4a4,8192,2560
010dea54bfd0a4a1eb1c0719949bb4a4,8704,2560
010dea54bfd0a4a1eb1c0719949bb4a4,9216,2560
010dea54bfd0a4a1eb1c0719949bb4a4,9728,2560
010dea54bfd0a4a1eb1c0719949bb4a4,10240,2560
010dea54bfd0a4a1eb1c0719949bb4a4,10752,2560
010dea54bfd0a4a1eb1c0719949bb4a4,11264,2560
010dea54bfd0a4a1eb1c0719949bb4a4,11776,2560
010dea54bfd0a4a1eb1c0719949bb4a4,13824,2560
010dea54bfd0a4a1eb1c0719949bb4a4,14336,2560
010dea54bfd0a4a1eb1c0719949bb4a4,14848,2560
010dea54bfd0a4a1eb1c0719949bb4a4,15360,2560
010dea54bfd0a4a1eb1c0719949bb4a4,15872,2560
010dea54bfd0a4a1eb1c0719949bb4a4,16384,2560
010dea54bfd0a4a1eb1c0719949bb4a4,16896,2560
010dea54bfd0a4a1eb1c0719949bb4a4,17408,2560
010dea54bfd0a4a1eb1c0719949bb4a4,17920,2560
010dea54bfd0a4a1eb1c0719949bb4a4,18432,2560
010dea54bfd0a4a1eb1c0719949bb4a4,19456,2560
010dea54bfd0a4a1eb1c0719949bb4a4,22016,2560
010dea54bfd0a4a1eb1c0719949bb4a4,24064,2560
010dea54bfd0a4a1eb1c0719949bb4a4,24576,2560
010dea54bfd0a4a1eb1c0719949bb4a4,25088,2560
010dea54bfd0a4a1eb1c0719949bb4a4,25600,2560
010dea54bfd0a4a1eb1c0719949bb4a4,26112,2560
010dea54bfd0a4a1eb1c0719949bb4a4,26624,2560
010dea54bfd0a4a1eb1c0719949bb4a4,27136,2560
010dea54bfd0a4a1eb1c0719949bb4a4,27648,2560
010dea54bfd0a4a1eb1c0719949bb4a4,28160,2560
010dea54bfd0a4a1eb1c0719949bb4a4,4608,3072
010dea54bfd0a4a1eb1c0719949bb4a4,5120,3072
010dea54bfd0a4a1eb1c0719949bb4a4,8704,3072
010dea54bfd0a4a1eb1c0719949bb4a4,9216,3072
010dea54bfd0a4a1eb1c0719949bb4a4,9728,3072
010dea54bfd0a4a1eb1c0719949bb4a4,10240,3072
010dea54bfd0a4a1eb1c0719949bb4a4,10752,3072
01227af585a47c16680f927d21a7f06a,1536,3072
01227af585a47c16680f927d21a7f06a,512,3584
01227af585a47c16680f927d21a7f06a,1024,3584
01227af585a47c16680f927d21a7f06a,1536,3584
01227af585a47c16680f927d21a7f06a,2048,3584
01227af585a47c16680f927d21a7f06a,512,4096
01227af585a47c16680f927d21a7f06a,1024,4096
01227af585a47c16680f927d21a7f06a,1536,4096
01227af585a47c16680f927d21a7f06a,2048,4096
01227af585a47c16680f927d21a7f06a,512,4608
01227af585a47c16680f927d21a7f06a,1024,4608
01227af585a47c16680f927d21a7f06a,1536,4608
01227af585a47c16680f927d21a7f06a,512,5120
01227af585a47c16680f927d21a7f06a,1024,5120
01227af585a47c16680f927d21a7f06a,1536,5120
01227af585a47c16680f927d21a7f06a,512,5632
01227af585a47c16680f927d21a7f06a,1024,5632
01227af585a47c16680f927d21a7f06a,1536,5632
01227af585a47c16680f927d21a7f06a,512,6144
01227af585a47c16680f927d21a7f06a,1024,6144
01227af585a47c16680f927d21a7f06a,1536,6144
01227af585a47c16680f927d21a7f06a,512,6656
01227af585a47c16680f927d21a7f06a,1024,6656
01227af585a47c16680f927d21a7f06a,1536,6656
01227af585a47c16680f927d21a7f06a,512,7168
01227af585a47c16680f927d21a7f06a,1024,7168
01227af585a47c16680f927d21a7f06a,1536,7168
01227af585a47c16680f927d21a7f06a,512,7680
01227af585a47c16680f927d21a7f06a,1024,7680
01227af585a47c16680f927d21a7f06a,1536,7680
01227af585a47c16680f927d21a7f06a,2048,7680
01227af585a47c16680f927d21a7f06a,512,8192
01227af585a47c16680f927d21a7f06a,1024,8192
01227af585a47c16680f927d21a7f06a,1536,8192
01227af585a47c16680f927d21a7f06a,2048,8192
01227af585a47c16680f927d21a7f06a,512,8704
01227af585a47c16680f927d21a7f06a,1024,8704
01227af585a47c16680f927d21a7f06a,1536,8704
01227af585a47c16680f927d21a7f06a,2048,8704
01227af585a47c16680f927d21a7f06a,512,9216
01227af585a47c16680f927d21a7f06a,1024,9216
01227af585a47c16680f927d21a7f06a,1536,9216
01227af585a47c16680f927d21a7f06a,2048,9216
01227af585a47c16680f927d21a7f06a,512,9728
01227af585a47c16680f927d21a7f06a,1024,9728
01227af585a47c16680f927d21a7f06a,1536,9728
01227af585a47c16680f927d21a7f06a,2048,9728
01227af585a47c16680f927d21a7f06a,512,10240
01227af585a47c16680f927d21a7f06a,1024,10240
01227af585a47c16680f927d21a7f06a,1536,10240
01227af585a47c16680f927d21a7f06a,2048,10240
01227af585a47c16680f927d21a7f06a,512,10752
01227af585a47c16680f927d21a7f06a,1024,10752
01227af585a47c16680f927d21a7f06a,1536,10752
01227af585a47c16680f927d21a7f06a,2048,10752
01227af585a47c16680f927d21a7f06a,1024,11264
01227af585a47c16680f927d21a7f06a,1536,11264
01227af585a47c16680f927d21a7f06a,2048,11264
01227af585a47c16680f927d21a7f06a,2560,11264
01227af585a47c16680f927d21a7f06a,1536,11776
01227af585a47c16680f927d21a7f06a,2048,11776
01227af585a47c16680f927d21a7f06a,1536,12288
01227af585a47c16680f927d21a7f06a,2048,12288
01227af585a47c16680f927d21a7f06a,1024,12800
01227af585a47c16680f927d21a7f06a,1536,12800
01227af585a47c16680f927d21a7f06a,2048,12800
01227af585a47c16680f927d21a7f06a,2560,12800
01227af585a47c16680f927d21a7f06a,1536,13312
01227af585a47c16680f927d21a7f06a,2048,13312
01227af585a47c16680f927d21a7f06a,2560,13312
01227af585a47c16680f927d21a7f06a,2048,13824
01227af585a47c16680f927d21a7f06a,2560,13824
01227af585a47c16680f927d21a7f06a,3072,13824
01571191abf6e8e209111e819823759b,23040,1024
01571191abf6e8e209111e819823759b,22528,1536
01571191abf6e8e209111e819823759b,23040,1536
01571191abf6e8e209111e819823759b,23552,1536
01571191abf6e8e209111e819823759b,22016,2048
01571191abf6e8e209111e819823759b,22528,2048
01571191abf6e8e209111e819823759b,22016,2560
01571191abf6e8e209111e819823759b,21504,3072
01571191abf6e8e209111e819823759b,22016,3072
01571191abf6e8e209111e819823759b,8192,3584
01571191abf6e8e209111e819823759b,8704,3584
01571191abf6e8e209111e819823759b,9216,3584
01571191abf6e8e209111e819823759b,10240,3584
01571191abf6e8e209111e819823759b,10752,3584
01571191abf6e8e209111e819823759b,11264,3584
01571191abf6e8e209111e819823759b,11776,3584
01571191abf6e8e209111e819823759b,12288,3584
01571191abf6e8e209111e819823759b,12800,3584
01571191abf6e8e209111e819823759b,13312,3584
01571191abf6e8e209111e819823759b,13824,3584
01571191abf6e8e209111e819823759b,14336,3584
01571191abf6e8e209111e819823759b,14848,3584
01571191abf6e8e209111e819823759b,21504,3584
01571191abf6e8e209111e819823759b,22016,3584
01571191abf6e8e209111e819823759b,6656,4096
01571191abf6e8e209111e819823759b,7680,4096
01571191abf6e8e209111e819823759b,8192,4096
01571191abf6e8e209111e819823759b,8704,4096
01571191abf6e8e209111e819823759b,9216,4096
01571191abf6e8e209111e819823759b,9728,4096
01571191abf6e8e209111e819823759b,10240,4096
01571191abf6e8e209111e819823759b,10752,4096
01571191abf6e8e209111e819823759b,11264,4096
01571191abf6e8e209111e819823759b,11776,4096
01571191abf6e8e209111e819823759b,12288,4096
01571191abf6e8e209111e819823759b,12800,4096
01571191abf6e8e209111e819823759b,13312,4096
01571191abf6e8e209111e819823759b,13824,4096
01571191abf6e8e209111e819823759b,14336,4096
01571191abf6e8e209111e819823759b,14848,4096
01571191abf6e8e209111e819823759b,15360,4096
01571191abf6e8e209111e819823759b,15872,4096
01571191abf6e8e209111e819823759b,16384,4096
01571191abf6e8e209111e819823759b,16896,4096
01571191abf6e8e209111e819823759b,17408,4096
01571191abf6e8e209111e819823759b,17920,4096
01571191abf6e8e209111e819823759b,20992,4096
01571191abf6e8e209111e819823759b,21504,4096
01571191abf6e8e209111e819823759b,22016,4096
01571191abf6e8e209111e819823759b,22528,4096
01571191abf6e8e209111e819823759b,4608,4608
01571191abf6e8e209111e819823759b,5120,4608
01571191abf6e8e209111e819823759b,5632,4608
01571191abf6e8e209111e819823759b,6144,4608
01571191abf6e8e209111e819823759b,6656,4608
01571191abf6e8e209111e819823759b,7168,4608
01571191abf6e8e209111e819823759b,7680,4608
01571191abf6e8e209111e819823759b,8192,4608
01571191abf6e8e209111e819823759b,8704,4608
01571191abf6e8e209111e819823759b,9216,4608
01571191abf6e8e209111e819823759b,9728,4608
01571191abf6e8e209111e819823759b,10240,4608
01571191abf6e8e209111e819823759b,10752,4608
01571191abf6e8e209111e819823759b,11264,4608
01571191abf6e8e209111e819823759b,11776,4608
01571191abf6e8e209111e819823759b,12288,4608
01571191abf6e8e209111e819823759b,12800,4608
01571191abf6e8e209111e819823759b,13312,4608
01571191abf6e8e209111e819823759b,13824,4608
