drop_id,source,alive,protected_not_twin,should_be_gone
06977be07ef2afb3ddfa7733f0c04917,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
06a7dc123ee1cd1a88b5563bb332666c,multi_greedy_drop,True,False,True
06bf945aaacb9a67d9f2439d9a7d73ea,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
06fc0c8a36a83d5150fca83d5bbb2612,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
06fe0864a99a2e0cd32cb141b7808912,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
07106a451fdebeaa73f2db13f295bfb1,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
072f1b5740579bbe7f69afdd33bee8d1,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
074d9f9ceede2e4fad8aec367a335a77,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
07afad2271546de1802035829d3b507d,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
081326594b296d372b9dd3e8af82350a,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
08134913a9aa1d541f719e9f356f9378,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
08347bf830e78903e36a81168c4342f9,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
083ab9e2c95fb0ea2b999c592fb41653,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
08459aaedfda0679aab403ababbd6ece,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
08a8d48ec979f002383f336d988673ca,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
09320344c2ed4da7bdf50d9f03b9e0be,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
095d32f7716c9ff9892a7696d2325ea1,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
098f7f7024f5c0de68e771c7273fc273,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
099a334f7290f6821e9125c37428157a,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
09a9f7497e6ba14eb0a12388ca17540d,confirmed_twins_keep_drop|multi_greedy_drop,True,False,True
0a81500dc48b2bb7ee19849502360270,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
0aa6472328e4807ba54a807b8332da0f,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
0bb772b06c9e3cd1914e31b509556ebf,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
0bd0dd2e0b715471eab534e1d815ebb2,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
0bd231c85b2695e2cf021299e67a6afc,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
0c16dad59425c963a1dba7a84638ece7,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
0c21345669287d5b299ed8d7d0f6e1c2,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
0c4c5c0598098cb221d34dc154cca14f,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
0c514de56dcdc9d3b7b71173361a5b7b,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
0cee71ab57422e04f76e09ef2186fcd5,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
0d66a26a030e95c9de2173b476029b23,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
0da0915a236f2fc98b299d6fdefe7b8b,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
0e347ad243e4019fad579d3282a730f9,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
0ec5bf6cbb0a9195b4db46173203a848,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
108f2256764d82324ed9b2416b958291,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
10c7898fb3c68c0e1b268ddb57590eb3,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
10ce72448dc8291b84c67016f41fbd9a,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
11f9b8c48b800c4434f693f0e76bc3b4,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
1215adafbc41adff149c6ab127598917,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
12493fb2b3ab6e3a628dfff875cbb335,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
126ab775290fbfe771a67c94c6d50799,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
128ade97a27c446fb413b1787426760c,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
1307e25950ec553c3d02121252e6a80f,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
130e070fe606be39506ac1dc4bd7f5bf,multi_greedy_drop,True,False,True
134160267beeb22f782f92b728cc5abd,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
134b29504e8774c3d38102d6ee81cdb9,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
140543a4d39b1a3ed0fce740ba2feb3d,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
146767f7d93d3093f647e003c9fdb0bb,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
1553a517c2865e17ba28e1fac79bec75,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
160a724e4f6c877d8175fdf7d07a0a67,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
16272df65f00bdc126b5ca32de2b3a6b,multi_greedy_drop,True,False,True
162cd4fc05480042f1429d3eaed599d8,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
166f7618e2d9e5c9b05e4dd358f7659e,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
16a9e8227156e2d8598cd22e633610be,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
1784ab09ff0d41a78a89e36226bf3eb5,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
17a486c9252622e27c2714de7e7695b7,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
180e2320aefbf3dfecab785446bc555b,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
18157fa5a744739d34a3c498e4aa8dab,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
184a184ac82d72d499f99b67d6a1c631,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
18533bc08197fa92ff063ad89ceddc89,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
1896b63650679d190184e973cb3f2be6,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
19638106770d8d0494e4d1ccf64e1662,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
196f3b66be713d67db88cd412ed8768d,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
19cd8d1657528f7d4895398a6fd093ec,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
19f3f3265bd80f1ee68cff968541639a,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
1a0f9b33bff0a3649d79b7bf01203e04,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
1aaa3e8a1b4a738cb9a2d358dd45dbc5,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
1abb6882a5cba3d9c166736825bbe101,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
1ad725c53a59666f85d84dbea616000f,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
1bdf2c81b6b6aad6aae2818a844957f0,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
1c4653246dc78308252d47160786ad15,multi_greedy_drop,True,True,False
1c8a65cafba1a82092bf5ff231205f71,multi_greedy_drop,True,False,True
1c9bf14436cc28f6281f44f73d6fddc8,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
1d09b5fc1bf2482cdb2e3eb93b94226f,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
1d33889037497d32695ac48a786af6d5,lower_iou_implied_twins|multi_greedy_drop,True,False,True
1d46f4df1dfdf3fa0a06b21e9f9ae99a,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
1dda4dfc7a97b5f37085727da5852db2,multi_greedy_drop,True,False,True
1df63c491243a9f5c0ad727672be2763,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
1e0379988bc494245913cc4bb10fb8c1,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
1e1f00a9410f29e4d4c9920530d883c0,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
1eab1d74f5c90e353ce5f4440b502bc3,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
1ec31c0ef1a94feed5942cfb9643f077,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
1f722fff98986499a0aea339cd05a75d,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
1f86b6a526481bc5d2ca18d94f94f062,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
1febe89c017446eadebd0fce9a68b537,multi_greedy_drop,True,False,True
20295d0f4917e297c4827296397fbec1,multi_greedy_drop,True,False,True
203c6d9817fc00d1b1fdcc6eae2118b4,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
21842d9a9ebb1e4efb6527fa04163452,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
21da367ab5b9d2b74882cbd626042608,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
21dcd35e0e0aaa2e5453c871874a8ae1,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
2230a7655194054d5b1d2b52998d1585,multi_greedy_drop,True,True,False
223e1179a9dcf7c13871234edc99fc1b,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
2268c3174c1c0890af7ae1bae4c8cd74,multi_greedy_drop,True,False,True
2309b313ab206df1adf09d970478f4c0,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
231c7be81560497b2015a0b9a9a04d32,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
248849ede6c19a5b38182908836cb666,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
24ccdd39791fcac60d157701cb18c200,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
25c2e6b1c5a915c24df1732d4de8e435,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
25c5c31bc182f9c26fb4c084e1fa2df4,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
264e5e8732450598190acec51da65cdc,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
26bc992079d504e172e50fb565915bf7,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
26db031a2a246f6525d08296fad489f6,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
26f717c6128d8e5d0854376f01893c8a,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
273aca7c9745bca16dcfb07930f0fc52,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
276fe273713496862d1e614288e3f670,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
27f3dbbf2b9a5e59f508dc6b0c23d5cb,friday_still_dropped_explicit|user_multi_C1_35_drops,False,False,True
280220720b546eacfa223edf513ec94e,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
285e28ef159dc6a54e18cc1962136596,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
28c2858a4d611799f6748464e1eb825d,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
28ca3539cc4b25b0a3d571c1fe108aba,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
28ca63263be7194fbefbfaedd0637469,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
28d2e92f40bdd98d7cd5275fa448fe2d,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
2902a2f38703f59632892819a1c72377,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
29053c264a170a054de97ff356245dfc,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
291b2132e1fb9131478b8d691406874b,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
29266f4feb6766468bce536888b3bc0c,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
299cbccbc459c1c8c2685a92fb3c9182,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
29fe9e445bbf0c9d84aec6799cbba4a5,multi_greedy_drop,True,False,True
2a3883e1ff960fefc4b94fe5b1b0391e,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
2a6d0c4bd562bb83e9863a175af50de4,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
2a709812f21cab8f45ccc91371b7dc5f,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
2ad0a0582297b6f2ddb131796e300ee3,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
2ad0f2857a4552a25127205fd04a5e9f,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
2af2dd6d1fb4012582c9932ab3147492,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
2b2866cb48fb18fa8dadd200798c5feb,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
2b340c9844077ddcdf641adac5f116e3,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
2bb4f3202acd0b3cd10ffae292b6edf8,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
2c688d7d92059ab3bac7c190dd6e31cd,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
2c6b8913a7bae36c8ceb01fbd102d74f,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
2cf0ca3050e57483195091e21cfbbab6,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
2de0597cbb7af462bfdb7b1c4f935248,confirmed_twins_keep_drop|multi_greedy_drop,True,False,True
2dfc3c0d45043aa9d7aee9560f487a43,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
2e2d3ed2069dd704dde97c3d6d194b94,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
2ec367872ec7245522d6090ae792d6e0,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
2ee04159001b56e9f28dfa9541e1b9fb,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
2f06601cb2159b6b369e145d19e59081,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
2f27c52c7d58fbe0818d6531d3707c78,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
2f5379bf67ca1190c7f168736d9d8efc,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
2f711ff54c15f3d9d627cb5e98b278fb,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
2fb49b4bb80d5c1f3b5b2fc44fa8a763,multi_greedy_drop,True,True,False
2fb68d6713a52e322692dbc99ac82444,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
2fd7cbd01f3cecb64e915a0a62121cda,multi_greedy_drop,True,False,True
2fdc521c56b6cce0e7907d05a8db1f25,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
30524fa719ca467beaeed0879835ae7a,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
306c500894cef0f73406f227152ef357,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
30703edaf3bf39b0d04685f0f0a1d43b,confirmed_twins_keep_drop,True,False,True
30714dc10ad30cb8cda2ed487ebd4934,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
3094f0e7f338e708620942f9f939c7cf,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
3112c494c644128c2a0f7fbc1e9a23f1,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
31b7e0ab60877ab8de35a95e04629144,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
31cf52bcc7a77d04bb82932c235c796f,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
32291426a698e316ff990f4b93e27e98,multi_greedy_drop,True,False,True
3381ea445ec8554a5cb3e7d3153fc0c1,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
33ec4577b716c843eb1224b41204aab2,multi_greedy_drop,True,False,True
340236fc3587d38939e3dd669bbfe3e8,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
342cf992c6259c1e9dd731d27a4573cc,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
344cc56a75aa993d5b20be3f31210879,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
349b1b6fa6ffc5625b8eedabf03d5948,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
34bf9dcd2f03642e6d42163091900112,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
35590689349e29d6540a7c14f8a3d42c,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
357bb7135ffd688bbd6ae0efc984342e,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
35b2e442142f53c58e83e1a0f0636472,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
35b5971800492e04d2ecd6b3439b0017,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
35c7912e941c9bf21594deeda6c891e2,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
35d511cc9aa867856fadbe6ebf464d78,multi_greedy_drop,True,False,True
3659fd7b7207e8a9c2595c04aef3587e,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
36b63b6aac630b8b13f9097001c0bf5b,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
3752b697cae9f81a9d5ffe44dac58e7a,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
37d3511b61cfe994b82147b5d4b09ae4,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
3848fce177d0cc469f4ca60d802445af,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
38d5fe1d5718ada9a476c7690dfcfde0,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
39026a5b4f7486acd7ab9d02482ff69b,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
3916b0e11e209f1afa4cbcadb3f1b9dc,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
3a08f79c589a9e1d00a258e86a1331ce,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
3a307aeade076ae4aab09ae25a5d30b1,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
3a6161c02efaf0c49fe4dc6ffd76c838,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
3a9d5791b0cc64ff0dae5dd26e6006ab,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
3ad48056423f5a0710d13d943f112fe1,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
3b5b3a2cc026cf58cc19bfa66b4873e3,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
3babb9b35e40e2bea17239a5a3ffeaec,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
3bdd92d91566a9719c76ca639db6a143,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
3c659b2837afab3af6b952fcbaa6a515,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
3c87d6e4b488073a424d625d6130dd25,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
3cb4631d3f2db61bfa503633d37dc45a,multi_greedy_drop,True,False,True
3cb832450f38c16278b3c78d15f7be7f,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
3d334ec1be0544fd6fff794a77631eef,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
3d5b16b57612afc445ab30c74f2b6972,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
3d7c76e3d1106d038356561b67b4ac1a,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
3da913b3f89eefa02a90c878ebc4c3ae,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
3ea2b7849d7ce4fccad168565e8e669e,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
3ea446fb35b118a634e5f5ce509f672b,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
3eee912c7daba1d6c5c6968ef71b5570,confirmed_twins_keep_drop,True,False,True
3f3f6a1f515cd9ae79e323a4759f0888,multi_greedy_drop,True,False,True
41cb4989ff5f99e7fee7af7e666e8319,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
41eabdf6d7f3a3ac22d0f7a83aea1053,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
43111f9c3a9aca9f3b1daf09f392f3c8,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
435f5526bfee811bcd4bbf54ad40b600,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
436fe677570dbf833a4298a1f0346edf,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
43f1934ed5821f2b4897e6535b432668,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
43fb03bd110f08e7c36fcbfcf43feccf,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
44350cd9c0b41005308e65c2d9ee8ac1,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
446664c5c1545096585825aad5bc9310,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
4466722a9c574e8572224b7e853d4f53,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
447ceabf87de7431032ef708132594d5,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
44a18e239f8354b5347d91855a2508bd,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
44fe9866a8fbfc80642bd800e2e4954b,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
450f03b3f86c156365c1f7ef8e38f995,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
452eca104841c28098e3ea454f9626c5,multi_greedy_drop,True,False,True
45910500e405b732fd6c0d50c921e3f4,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
462d4231224f8acdc85dc9449f803a2d,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
4639b28cdc127ee5809e2223d50035ed,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
4648da3952ca9db5259d110694b9ea8d,multi_greedy_drop,True,False,True
464d35ac0644183c0891abde15a042c7,friday_still_dropped_explicit|user_multi_C1_35_drops,False,False,True
464f8dbd8b906717dd1eb94a344f7262,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
46de8984e7374ec2a14fe538720cf688,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
46f1c6a77e6de339e042fbb6334ae713,multi_greedy_drop,True,False,True
46f767c8c76697a603e52b56a33f86a0,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
4721d191d9f8a869dc31fd220e5bd1e1,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
473af71fb330ea26e33a3c24eaa14b6f,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
478261713d5379009e2f1be1ad3deb63,multi_greedy_drop,True,False,True
47f34de873955e8e03e954e3882d747f,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
4848dd56a8f4a49a77f8535469b9de1e,multi_greedy_drop,True,False,True
4867b2a030243b9079a0bf08db01cb03,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
48896f2b866e9694586b3377025c4927,multi_greedy_drop,True,False,True
4889d1102cccd3a96257d9966309d793,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
48ace73483c38f13d786c4da72ecf25e,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
48b90b806560b21a02cbfcea8a2b3977,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
490417dca347af4b988ecbe11c54db52,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
4953f5a813043846c5e93b13adbcd1df,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
4968e5f9e8c2d58318e33902e4617575,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
49a2ed9b6af2a48a788b9dd6066bdb0a,confirmed_twins_keep_drop|multi_greedy_drop,True,False,True
49db2dc6d2b8ec83e08ecb69182012e1,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
4a7a70d00251af024d70dab5a7e8d228,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
4abf4f8b4b7768af6eb06d3ef31b1e09,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
4ada62a4e80e0cc01ceac327b2f5c57f,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
4ba2c9a9103bbbaa575dfb3b888dc195,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
4c25d8ba4a2ecabe2b69b901c994e2dd,multi_greedy_drop,True,True,False
4c4c624b8db2f481703c4ee6dea58bc2,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
4c6a0e8134aee15172b8e37dd7972680,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
4ce70385b1b2a8d59d8d52f303e76285,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
4d13e4678b695a9b5e8793ba8ac8da2e,multi_greedy_drop,True,False,True
4d803d599e3aa34b4d4d97b0e3a6ff5b,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
4df489a9cfb4d30f8613a9dcdcdb6697,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
4e60bebc14d01b30a0873ba7ee026dac,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
4e80b5738f591c7d0d91889c2bdfd39d,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
4e95048eb0c0413e5fc648b1447cf651,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
4ecad8aefbc2ce6931baaee0cda6955b,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
4edba0c8cc0e39bac58aba99442b60a8,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
4f066c3230d1e0d5f38a1837ea1a86e6,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
